#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-06-16 00:00:00+00:00 2018-09-15 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
IWA,2018-01-26 17:50,-111.6555,33.3078,57.20,32.00,38.26,0.00,0.00,0.00,30.16,M,35.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,57.20,KIWA 261750Z 00000KT 35SM SCT250 14/00 A3016
IWA,2018-01-26 18:51,-111.6555,33.3078,60.80,30.20,31.28,0.00,0.00,0.00,30.15,M,45.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.80,KIWA 261851Z 00000KT 45SM SCT250 16/M01 A3015
IWA,2018-01-26 19:56,-111.6555,33.3078,62.60,30.20,29.35,330.00,4.00,0.00,30.12,M,35.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,62.60,KIWA 261956Z 33004KT 35SM FEW250 17/M01 A3012
IWA,2018-01-26 20:55,-111.6555,33.3078,64.40,30.20,27.55,350.00,5.00,0.00,30.10,M,45.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIWA 262055Z 35005KT 45SM SKC 18/M01 A3010
IWA,2018-01-26 21:55,-111.6555,33.3078,64.40,30.20,27.55,260.00,3.00,0.00,30.09,M,30.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIWA 262155Z 26003KT 30SM SKC 18/M01 A3009
IWA,2018-01-26 22:54,-111.6555,33.3078,64.40,28.40,25.60,280.00,6.00,0.00,30.09,M,35.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIWA 262254Z 28006KT 35SM SKC 18/M02 A3009
IWA,2018-01-26 23:50,-111.6555,33.3078,64.40,28.40,25.60,230.00,4.00,0.00,30.09,M,30.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.40,KIWA 262350Z 23004KT 30SM FEW250 18/M02 A3009
IWA,2018-01-27 00:47,-111.6555,33.3078,62.60,26.60,25.32,0.00,0.00,0.00,30.10,M,45.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,62.60,KIWA 270047Z 00000KT 45SM SCT250 17/M03 A3010
IWA,2018-01-27 01:50,-111.6555,33.3078,60.80,28.40,29.06,0.00,0.00,0.00,30.13,M,20.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.80,KIWA 270150Z 00000KT 20SM FEW250 16/M02 A3013
IWA,2018-01-27 02:50,-111.6555,33.3078,55.40,26.60,32.76,0.00,0.00,0.00,30.13,M,20.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,55.40,KIWA 270250Z 00000KT 20SM FEW250 13/M03 A3013
IWA,2018-01-27 03:55,-111.6555,33.3078,51.80,26.60,37.38,50.00,3.00,0.00,30.14,M,20.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,51.80,KIWA 270355Z 05003KT 20SM FEW250 11/M03 A3014
IWA,2018-01-27 04:50,-111.6555,33.3078,51.80,28.40,40.25,0.00,0.00,0.00,30.14,M,20.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,51.80,KIWA 270450Z 00000KT 20SM SCT250 11/M02 A3014
IWA,2018-01-27 05:55,-111.6555,33.3078,53.60,28.40,37.67,0.00,0.00,0.00,30.16,M,20.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,53.60,KIWA 270555Z 00000KT 20SM SCT250 12/M02 A3016
IWA,2018-01-27 06:50,-111.6555,33.3078,44.60,26.60,48.96,0.00,0.00,0.00,30.17,M,20.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,44.60,KIWA 270650Z 00000KT 20SM SCT250 07/M03 A3017
IWA,2018-01-27 07:15,-111.6555,33.3078,43.00,25.30,49.32,0.00,0.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.00,KIWA 270715Z AUTO 00000KT 10SM CLR 06/M04 A3016 RMK AO2 T00611037
IWA,2018-01-27 07:35,-111.6555,33.3078,45.10,27.50,49.85,140.00,3.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.66,KIWA 270735Z AUTO 14003KT 10SM CLR 07/M02 A3016 RMK AO2 T00731025
IWA,2018-01-27 07:55,-111.6555,33.3078,42.60,25.90,51.34,120.00,3.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.81,KIWA 270755Z AUTO 12003KT 10SM CLR 06/M03 A3016 RMK AO2 T00591034
IWA,2018-01-27 08:15,-111.6555,33.3078,42.10,25.90,52.34,100.00,5.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.39,KIWA 270815Z AUTO 10005KT 10SM CLR 06/M03 A3016 RMK AO2 T00561034
IWA,2018-01-27 08:35,-111.6555,33.3078,41.40,24.80,51.37,110.00,7.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.24,KIWA 270835Z AUTO 11007KT 10SM CLR 05/M04 A3015 RMK AO2 T00521040
IWA,2018-01-27 08:55,-111.6555,33.3078,41.40,24.40,50.52,110.00,7.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.24,KIWA 270855Z AUTO 11007KT 10SM CLR 05/M04 A3016 RMK AO2 T00521042
IWA,2018-01-27 09:15,-111.6555,33.3078,41.40,23.90,49.48,120.00,7.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.24,KIWA 270915Z AUTO 12007KT 10SM CLR 05/M04 A3016 RMK AO2 T00521045
IWA,2018-01-27 09:35,-111.6555,33.3078,40.50,25.30,54.31,140.00,7.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.14,KIWA 270935Z AUTO 14007KT 10SM CLR 05/M04 A3016 RMK AO2 T00471037
IWA,2018-01-27 09:55,-111.6555,33.3078,40.30,25.50,55.19,140.00,7.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.90,KIWA 270955Z AUTO 14007KT 10SM CLR 05/M04 A3016 RMK AO2 T00461036
IWA,2018-01-27 10:15,-111.6555,33.3078,41.90,25.70,52.31,140.00,10.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.38,KIWA 271015Z AUTO 14010KT 10SM CLR 05/M04 A3017 RMK AO2 T00551035
IWA,2018-01-27 10:35,-111.6555,33.3078,41.50,25.30,52.25,150.00,6.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.97,KIWA 271035Z AUTO 15006KT 10SM CLR 05/M04 A3017 RMK AO2 T00531037
IWA,2018-01-27 10:55,-111.6555,33.3078,42.30,25.70,51.51,130.00,6.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,KIWA 271055Z AUTO 13006KT 10SM CLR 06/M04 A3017 RMK AO2 T00571035
IWA,2018-01-27 11:15,-111.6555,33.3078,40.50,24.80,53.19,120.00,6.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.77,KIWA 271115Z AUTO 12006KT 10SM CLR 05/M04 A3017 RMK AO2 T00471040
IWA,2018-01-27 11:35,-111.6555,33.3078,39.60,22.60,50.24,120.00,5.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.42,KIWA 271135Z AUTO 12005KT 10SM CLR 04/M05 A3017 RMK AO2 T00421052
IWA,2018-01-27 11:47,-111.6555,33.3078,39.20,21.20,48.10,130.00,5.00,0.00,30.17,M,20.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,34.95,KIWA 271147Z 13005KT 20SM FEW250 04/M06 A3017
IWA,2018-01-27 12:53,-111.6555,33.3078,35.60,19.40,51.33,80.00,5.00,0.00,30.18,M,20.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,30.67,KIWA 271253Z 08005KT 20SM FEW250 02/M07 A3018
IWA,2018-01-27 13:55,-111.6555,33.3078,37.40,19.40,47.80,100.00,6.00,0.00,30.20,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.03,KIWA 271355Z 10006KT 20SM SKC 03/M07 A3020
IWA,2018-01-27 14:47,-111.6555,33.3078,37.40,21.20,51.61,110.00,6.00,0.00,30.22,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,32.03,KIWA 271447Z 11006KT 45SM FEW250 03/M06 A3022
IWA,2018-01-27 15:52,-111.6555,33.3078,46.40,19.40,33.79,110.00,6.00,0.00,30.24,M,40.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,KIWA 271552Z 11006KT 40SM SKC 08/M07 A3024
IWA,2018-01-27 16:47,-111.6555,33.3078,50.00,24.80,37.08,0.00,0.00,0.00,30.25,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,50.00,KIWA 271647Z 00000KT 45SM FEW250 10/M04 A3025
IWA,2018-01-27 17:50,-111.6555,33.3078,55.40,26.60,32.76,270.00,5.00,0.00,30.26,M,40.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KIWA 271750Z 27005KT 40SM SKC 13/M03 A3026
IWA,2018-01-27 18:55,-111.6555,33.3078,62.60,19.40,18.71,250.00,4.00,0.00,30.23,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,62.60,KIWA 271855Z 25004KT 45SM FEW250 17/M07 A3023
IWA,2018-01-27 19:47,-111.6555,33.3078,66.20,14.00,13.06,270.00,6.00,0.00,30.20,M,35.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIWA 271947Z 27006KT 35SM SKC 19/M10 A3020
IWA,2018-01-27 20:55,-111.6555,33.3078,69.80,12.20,10.66,310.00,5.00,0.00,30.16,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,69.80,KIWA 272055Z 31005KT 45SM FEW250 21/M11 A3016
IWA,2018-01-27 22:55,-111.6555,33.3078,71.60,10.40,9.25,320.00,6.00,0.00,30.14,M,35.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,71.60,KIWA 272255Z 32006KT 35SM FEW250 22/M12 A3014
IWA,2018-01-27 23:55,-111.6555,33.3078,71.60,10.40,9.25,300.00,6.00,0.00,30.13,M,30.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,71.60,KIWA 272355Z 30006KT 30SM SCT200 22/M12 A3013
IWA,2018-01-28 00:47,-111.6555,33.3078,66.20,14.00,13.06,300.00,8.00,0.00,30.14,M,45.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,66.20,KIWA 280047Z 30008KT 45SM SCT200 19/M10 A3014
IWA,2018-01-28 01:51,-111.6555,33.3078,62.60,15.80,16.02,300.00,8.00,0.00,30.16,M,20.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,62.60,KIWA 280151Z 30008KT 20SM BKN200 17/M09 A3016
IWA,2018-01-28 02:55,-111.6555,33.3078,59.00,15.80,18.20,340.00,6.00,0.00,30.16,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,59.00,KIWA 280255Z 34006KT 45SM FEW250 15/M09 A3016
IWA,2018-01-28 03:47,-111.6555,33.3078,57.20,15.80,19.42,350.00,5.00,0.00,30.17,M,445.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,57.20,KIWA 280347Z 35005KT 445SM FEW250 14/M09 A3017
IWA,2018-01-28 04:47,-111.6555,33.3078,55.40,15.80,20.73,0.00,0.00,0.00,30.18,M,20.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,55.40,KIWA 280447Z 00000KT 20SM FEW250 13/M09 A3018
IWA,2018-01-28 05:53,-111.6555,33.3078,50.00,14.00,23.37,90.00,5.00,0.00,30.19,M,20.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,47.77,KIWA 280553Z 09005KT 20SM SCT200 10/M10 A3019
IWA,2018-01-28 06:48,-111.6555,33.3078,46.40,19.40,33.79,120.00,6.00,0.00,30.19,M,20.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,42.87,KIWA 280648Z 12006KT 20SM SCT200 08/M07 A3019
IWA,2018-01-28 07:15,-111.6555,33.3078,49.80,15.80,25.47,120.00,7.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.48,KIWA 280715Z AUTO 12007KT 10SM CLR 10/M09 A3019 RMK AO2 T00991090
IWA,2018-01-28 07:35,-111.6555,33.3078,46.60,15.60,28.47,140.00,7.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.58,KIWA 280735Z AUTO 14007KT 10SM CLR 08/M09 A3019 RMK AO2 T00811091
IWA,2018-01-28 07:55,-111.6555,33.3078,45.10,14.20,28.34,80.00,6.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.31,KIWA 280755Z AUTO 08006KT 10SM CLR 07/M10 A3020 RMK AO2 T00731099
IWA,2018-01-28 08:15,-111.6555,33.3078,49.10,13.80,23.95,50.00,3.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.24,KIWA 280815Z AUTO 05003KT 10SM CLR 09/M10 A3020 RMK AO2 T00951101
IWA,2018-01-28 08:35,-111.6555,33.3078,48.00,13.60,24.74,10.00,4.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.10,KIWA 280835Z AUTO 01004KT 10SM CLR 09/M10 A3019 RMK AO2 T00891102
IWA,2018-01-28 08:55,-111.6555,33.3078,50.40,13.30,22.33,70.00,3.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.40,KIWA 280855Z AUTO 07003KT 10SM CLR 10/M10 A3019 RMK AO2 T01021104
IWA,2018-01-28 09:15,-111.6555,33.3078,41.90,18.70,38.94,170.00,5.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.15,KIWA 280915Z AUTO 17005KT 10SM CLR 05/M07 A3019 RMK AO2 T00551074
IWA,2018-01-28 09:35,-111.6555,33.3078,43.90,19.40,37.16,130.00,4.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.32,KIWA 280935Z AUTO 13004KT 10SM CLR 07/M07 A3020 RMK AO2 T00661070
IWA,2018-01-28 09:55,-111.6555,33.3078,48.40,12.20,22.92,20.00,3.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.44,KIWA 280955Z AUTO 02003KT 10SM CLR 09/M11 A3020 RMK AO2 T00911110
IWA,2018-01-28 10:15,-111.6555,33.3078,43.90,13.80,29.15,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.90,KIWA 281015Z AUTO 00000KT 10SM CLR 07/M10 A3020 RMK AO2 T00661101
IWA,2018-01-28 10:35,-111.6555,33.3078,44.10,14.20,29.44,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.10,KIWA 281035Z AUTO 00000KT 10SM CLR 07/M10 A3019 RMK AO2 T00671099
IWA,2018-01-28 10:50,-111.6555,33.3078,40.10,16.20,37.48,160.00,5.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.01,KIWA 281050Z AUTO 16005KT 10SM CLR 05/M09 A3019 RMK AO2 T00451088
IWA,2018-01-28 11:15,-111.6555,33.3078,41.90,12.70,29.99,140.00,4.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,KIWA 281115Z AUTO 14004KT 10SM CLR 06/M11 A3019 RMK AO2 T00551107
IWA,2018-01-28 11:35,-111.6555,33.3078,40.80,11.30,29.41,80.00,4.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.70,KIWA 281135Z AUTO 08004KT 10SM CLR 05/M11 A3019 RMK AO2 T00491115
IWA,2018-01-28 11:50,-111.6555,33.3078,39.20,12.20,32.58,120.00,4.00,0.00,30.19,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,KIWA 281150Z 12004KT 20SM SKC 04/M11 A3019
IWA,2018-01-28 12:50,-111.6555,33.3078,39.20,12.20,32.58,120.00,4.00,0.00,30.19,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,KIWA 281250Z 12004KT 20SM SKC 04/M11 A3019
IWA,2018-01-28 13:47,-111.6555,33.3078,39.20,12.20,32.58,50.00,4.00,0.00,30.21,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,KIWA 281347Z 05004KT 20SM SKC 04/M11 A3021
IWA,2018-01-28 14:47,-111.6555,33.3078,37.40,15.80,40.93,140.00,5.00,0.00,30.23,M,45.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,KIWA 281447Z 14005KT 45SM SKC 03/M09 A3023
IWA,2018-01-28 15:47,-111.6555,33.3078,46.40,12.20,24.71,90.00,4.00,0.00,30.26,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,44.24,KIWA 281547Z 09004KT 45SM FEW250 08/M11 A3026
IWA,2018-01-28 16:54,-111.6555,33.3078,59.00,17.60,19.68,190.00,4.00,0.00,30.26,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,59.00,KIWA 281654Z 19004KT 45SM FEW250 15/M08 A3026
IWA,2018-01-28 17:50,-111.6555,33.3078,66.20,6.80,9.47,M,3.00,0.00,30.27,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,66.20,KIWA 281750Z VRB03KT 45SM FEW250 19/M14 A3027
IWA,2018-01-28 18:47,-111.6555,33.3078,69.80,3.20,7.10,210.00,4.00,0.00,30.24,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,69.80,KIWA 281847Z 21004KT 45SM FEW250 21/M16 A3024
IWA,2018-01-28 19:50,-111.6555,33.3078,75.20,3.20,5.91,M,3.00,0.00,30.20,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,75.20,KIWA 281950Z VRB03KT 45SM FEW250 24/M16 A3020
IWA,2018-01-28 20:52,-111.6555,33.3078,77.00,6.80,6.57,350.00,8.00,0.00,30.16,M,45.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,77.00,KIWA 282052Z 35008KT 45SM FEW200 25/M14 A3016
IWA,2018-01-28 21:55,-111.6555,33.3078,78.80,12.20,7.88,M,3.00,0.00,30.14,M,45.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,78.80,KIWA 282155Z VRB03KT 45SM FEW200 26/M11 A3014
IWA,2018-01-28 22:47,-111.6555,33.3078,78.80,12.20,7.88,260.00,5.00,0.00,30.13,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,78.80,KIWA 282247Z 26005KT 45SM FEW250 26/M11 A3013
IWA,2018-01-28 23:50,-111.6555,33.3078,78.80,14.00,8.53,0.00,0.00,0.00,30.13,M,45.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,78.80,KIWA 282350Z 00000KT 45SM FEW250 26/M10 A3013
IWA,2018-01-29 00:47,-111.6555,33.3078,75.20,17.60,11.24,20.00,8.00,0.00,30.13,M,45.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KIWA 290047Z 02008KT 45SM SKC 24/M08 A3013
IWA,2018-01-29 01:47,-111.6555,33.3078,66.20,15.80,14.13,30.00,10.00,0.00,30.14,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIWA 290147Z 03010KT 20SM SKC 19/M09 A3014
IWA,2018-01-29 02:47,-111.6555,33.3078,71.60,15.80,11.74,360.00,4.00,0.00,30.15,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KIWA 290247Z 36004KT 20SM SKC 22/M09 3015
IWA,2018-01-29 03:47,-111.6555,33.3078,66.20,17.60,15.27,50.00,9.00,0.00,30.17,M,20.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,66.20,KIWA 290347Z 05009KT 20SM FEW200 19/M08 A3017
IWA,2018-01-29 04:47,-111.6555,33.3078,66.20,15.80,14.13,80.00,7.00,0.00,30.18,M,20.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,66.20,KIWA 290447Z 08007KT 20SM FEW200 19/M09 A3018
IWA,2018-01-29 05:47,-111.6555,33.3078,62.60,15.80,16.02,M,5.00,0.00,30.19,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KIWA 290547Z VRB05KT 20SM SKC 17/M09 A3019
IWA,2018-01-29 06:50,-111.6555,33.3078,62.60,15.80,16.02,0.00,0.00,0.00,30.20,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KIWA 290650Z 00000KT 20SM SKC 17/M09 A3020
IWA,2018-01-29 07:15,-111.6555,33.3078,58.50,16.00,18.70,40.00,5.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,58.50,KIWA 290715Z AUTO 04005KT 10SM CLR 15/M09 A3020 RMK AO2 T01471089
IWA,2018-01-29 07:35,-111.6555,33.3078,59.20,16.00,18.23,60.00,6.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.20,KIWA 290735Z AUTO 06006KT 10SM CLR 15/M09 A3020 RMK AO2 T01511089
IWA,2018-01-29 07:55,-111.6555,33.3078,56.80,15.80,19.70,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.80,KIWA 290755Z AUTO 00000KT 10SM CLR 14/M09 A3020 RMK AO2 T01381090
IWA,2018-01-29 08:15,-111.6555,33.3078,59.00,16.20,18.52,50.00,5.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KIWA 290815Z AUTO 05005KT 10SM CLR 15/M09 A3020 RMK AO2 T01501088
IWA,2018-01-29 08:35,-111.6555,33.3078,60.30,16.00,17.53,70.00,10.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.30,KIWA 290835Z AUTO 07010KT 10SM CLR 16/M09 A3020 RMK AO2 T01571089
IWA,2018-01-29 08:55,-111.6555,33.3078,59.70,16.20,18.07,50.00,5.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.70,KIWA 290855Z AUTO 05005KT 10SM CLR 15/M09 A3021 RMK AO2 T01541088
IWA,2018-01-29 09:15,-111.6555,33.3078,58.10,16.70,19.55,90.00,4.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,58.10,KIWA 290915Z AUTO 09004KT 10SM CLR 14/M08 A3021 RMK AO2 T01451085
IWA,2018-01-29 09:35,-111.6555,33.3078,56.70,16.90,20.74,90.00,3.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.70,KIWA 290935Z AUTO 09003KT 10SM CLR 14/M08 A3021 RMK AO2 T01371084
IWA,2018-01-29 09:55,-111.6555,33.3078,57.60,16.90,20.08,60.00,8.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.60,KIWA 290955Z AUTO 06008KT 10SM CLR 14/M08 A3021 RMK AO2 T01421084
IWA,2018-01-29 10:15,-111.6555,33.3078,58.50,17.40,19.86,100.00,4.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,58.50,KIWA 291015Z AUTO 10004KT 10SM CLR 15/M08 A3021 RMK AO2 T01471081
IWA,2018-01-29 10:35,-111.6555,33.3078,56.30,17.80,21.87,90.00,5.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.30,KIWA 291035Z AUTO 09005KT 10SM CLR 13/M08 A3021 RMK AO2 T01351079
IWA,2018-01-29 10:55,-111.6555,33.3078,57.40,17.40,20.66,70.00,5.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.40,KIWA 291055Z AUTO 07005KT 10SM CLR 14/M08 A3021 RMK AO2 T01411081
IWA,2018-01-29 11:15,-111.6555,33.3078,57.70,17.60,20.62,110.00,3.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.70,KIWA 291115Z AUTO 11003KT 10SM CLR 14/M08 A3021 RMK AO2 T01431080
IWA,2018-01-29 11:35,-111.6555,33.3078,57.70,17.40,20.44,80.00,5.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.70,KIWA 291135Z AUTO 08005KT 10SM CLR 14/M08 A3021 RMK AO2 T01431081
IWA,2018-01-29 11:47,-111.6555,33.3078,57.20,17.60,20.99,100.00,5.00,0.00,30.21,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KIWA 291147Z 10005KT 20SM SKC 14/M08 A3021
IWA,2018-01-29 12:47,-111.6555,33.3078,51.80,19.40,27.62,180.00,3.00,0.00,30.24,M,20.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KIWA 291247Z 18003KT 20SM SKC 11/M07 A3024
IWA,2018-01-29 13:52,-111.6555,33.3078,53.60,19.40,25.85,90.00,6.00,0.00,30.25,M,20.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,53.60,KIWA 291352Z 09006KT 20SM FEW250 12/M07 A3025
IWA,2018-01-29 14:57,-111.6555,33.3078,50.00,17.60,27.33,60.00,7.00,0.00,30.26,M,45.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.72,KIWA 291457Z 06007KT 45SM SKC 10/M08 A3026
