#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-06-16 00:00:00+00:00 2018-09-15 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
GEU,2017-11-26 20:47,-112.2951,33.5269,82.40,33.80,17.38,0.00,0.00,0.00,30.01,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,82.40,KGEU 262047Z 00000KT 10SM FEW250 28/01 A3001
GEU,2017-11-26 21:51,-112.2951,33.5269,86.00,32.00,14.40,0.00,0.00,0.00,29.98,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,86.00,KGEU 262151Z 00000KT 10SM FEW250 30/00 A2998
GEU,2017-11-26 22:47,-112.2951,33.5269,87.80,32.00,13.59,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.80,KGEU 262247Z 00000KT 10SM SKC 31/00 A2996
GEU,2017-11-26 23:52,-112.2951,33.5269,87.80,32.00,13.59,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.80,KGEU 262352Z 00000KT 10SM SKC 31/00 A2994
GEU,2017-11-27 00:47,-112.2951,33.5269,80.60,37.40,21.25,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.60,KGEU 270047Z 00000KT 10SM SKC 27/03 A2994
GEU,2017-11-27 01:59,-112.2951,33.5269,71.60,33.80,24.86,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KGEU 270159Z 00000KT 10SM SKC 22/01 A2994 RMK LAST
GEU,2017-11-27 12:52,-112.2951,33.5269,53.60,32.00,43.61,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KGEU 271252Z 00000KT 10SM SKC 12/00 A2993 RMK FIRST
GEU,2017-11-27 13:47,-112.2951,33.5269,51.80,32.00,46.59,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KGEU 271347Z 00000KT 10SM SKC 11/00 A2994
GEU,2017-11-27 14:47,-112.2951,33.5269,53.60,33.80,46.88,0.00,0.00,0.00,29.94,M,10.00,M,SCT,SCT,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,53.60,KGEU 271447Z 00000KT 10SM SCT200 SCT250 12/01 A2994
GEU,2017-11-27 15:50,-112.2951,33.5269,60.80,32.00,33.64,0.00,0.00,0.00,29.94,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,60.80,KGEU 271550Z 00000KT 10SM SCT200 BKN250 16/00 A2994
GEU,2017-11-27 16:48,-112.2951,33.5269,66.20,33.80,29.92,0.00,0.00,0.00,29.93,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,66.20,KGEU 271648Z 00000KT 10SM SCT200 BKN250 19/01 A2993
GEU,2017-11-27 18:52,-112.2951,33.5269,73.40,32.00,21.76,0.00,0.00,0.00,29.88,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,73.40,KGEU 271852Z 00000KT 10SM SCT200 BKN250 23/00 A2988
GEU,2017-11-27 19:47,-112.2951,33.5269,75.20,32.00,20.49,0.00,0.00,0.00,29.85,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,75.20,KGEU 271947Z 00000KT 10SM SCT200 BKN250 24/00 A2985
GEU,2017-11-27 20:50,-112.2951,33.5269,78.80,32.00,18.18,0.00,0.00,0.00,29.82,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,78.80,KGEU 272050Z 00000KT 10SM SCT200 BKN250 26/00 A2982
GEU,2017-11-27 21:50,-112.2951,33.5269,77.00,33.80,20.74,0.00,0.00,0.00,29.80,M,9.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,77.00,KGEU 272150Z 00000KT 9SM SCT200 BKN250 25/01 A2980
GEU,2017-11-27 22:47,-112.2951,33.5269,78.80,33.80,19.55,0.00,0.00,0.00,29.80,M,9.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,78.80,KGEU 272247Z 00000KT 9SM SCT200 BKN250 26/01 A2980
GEU,2017-11-27 23:47,-112.2951,33.5269,77.00,33.80,20.74,0.00,0.00,0.00,29.80,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,77.00,KGEU 272347Z 00000KT 10SM SCT200 BKN250 25/01 A2980
GEU,2017-11-28 00:47,-112.2951,33.5269,73.40,35.60,25.13,0.00,0.00,0.00,29.80,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,73.40,KGEU 280047Z 00000KT 10SM SCT200 BKN250 23/02 A2980
GEU,2017-11-28 01:47,-112.2951,33.5269,69.80,33.80,26.43,0.00,0.00,0.00,29.81,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,69.80,KGEU 280147Z 00000KT 10SM SCT200 BKN250 21/01 A2981
GEU,2017-11-28 02:47,-112.2951,33.5269,71.60,32.00,23.13,0.00,0.00,0.00,29.82,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,71.60,KGEU 280247Z 00000KT 10SM SCT200 BKN250 22/00 A2982 RMK LAST
GEU,2017-11-28 12:47,-112.2951,33.5269,55.40,32.00,40.84,330.00,9.00,0.00,29.96,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,55.40,KGEU 281247Z 33009KT 10SM SCT200 BKN250 13/00 A2996 RMK FIRST
GEU,2017-11-28 13:47,-112.2951,33.5269,53.60,33.80,46.88,0.00,0.00,0.00,29.99,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,53.60,KGEU 281347Z 00000KT 10SM FEW250 12/01 A2999
GEU,2017-11-28 14:47,-112.2951,33.5269,48.20,32.00,53.27,0.00,0.00,0.00,30.02,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,48.20,KGEU 281447Z 00000KT 10SM FEW250 09/00 A3002
GEU,2017-11-28 15:50,-112.2951,33.5269,57.20,32.00,38.26,0.00,0.00,0.00,30.04,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,57.20,KGEU 281550Z 00000KT 10SM FEW250 14/00 A3004
GEU,2017-11-28 16:48,-112.2951,33.5269,62.60,32.00,31.56,0.00,0.00,0.00,30.06,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,62.60,KGEU 281648Z 00000KT 10SM FEW250 17/00 A3006
GEU,2017-11-28 17:50,-112.2951,33.5269,66.20,32.00,27.83,0.00,0.00,0.00,30.07,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,66.20,KGEU 281750Z 00000KT 10SM FEW250 19/00 A3007
GEU,2017-11-28 18:47,-112.2951,33.5269,69.80,32.00,24.59,0.00,0.00,0.00,30.05,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,69.80,KGEU 281847Z 00000KT 10SM FEW250 21/00 A3005
GEU,2017-11-28 22:47,-112.2951,33.5269,73.40,30.20,20.23,0.00,0.00,0.00,29.98,M,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,73.40,KGEU 282247Z 00000KT 10SM BKN250 23/M01 A2998
GEU,2017-11-28 23:51,-112.2951,33.5269,71.60,32.00,23.13,0.00,0.00,0.00,29.98,M,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,71.60,KGEU 282351Z 00000KT 10SM BKN250 22/00 A2998
GEU,2017-11-29 01:56,-112.2951,33.5269,66.20,32.00,27.83,0.00,0.00,0.00,30.00,M,10.00,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,66.20,KGEU 290156Z 00000KT 10SM BKN210 19/00 A3000
GEU,2017-11-29 02:55,-112.2951,33.5269,62.60,32.00,31.56,0.00,0.00,0.00,30.01,M,10.00,M,BKN,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,62.60,KGEU 290255Z 00000KT 10SM BKN210 17/00 A3001 RMK LAST
GEU,2017-11-29 12:50,-112.2951,33.5269,55.40,33.80,43.90,0.00,0.00,0.00,30.05,M,10.00,M,OVC,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,55.40,KGEU 291250Z 00000KT 10SM OVC250 13/01 A3005 RMK FIRST
GEU,2017-11-29 13:47,-112.2951,33.5269,55.40,35.60,47.16,0.00,0.00,0.00,30.06,M,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,55.40,KGEU 291347Z 00000KT 10SM BKN250 13/02 A3006
GEU,2017-11-29 14:47,-112.2951,33.5269,55.40,37.40,50.64,0.00,0.00,0.00,30.09,M,10.00,M,BKN,OVC,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,55.40,KGEU 291447Z 00000KT 10SM BKN200 OVC250 13/03 A3009
GEU,2017-11-29 15:47,-112.2951,33.5269,57.20,37.40,47.44,0.00,0.00,0.00,30.08,M,10.00,M,BKN,OVC,M,M,21000.00,25000.00,M,M,M,M,M,M,M,M,M,57.20,KGEU 291547Z 00000KT 10SM BKN210 OVC250 14/03 A3008
GEU,2017-11-29 16:47,-112.2951,33.5269,64.40,33.80,31.85,0.00,0.00,0.00,30.10,M,10.00,M,SCT,BKN,OVC,M,17000.00,21000.00,25000.00,M,M,M,M,M,M,M,M,64.40,KGEU 291647Z 00000KT 10SM SCT170 BKN210 OVC250 18/01 A3010
GEU,2017-11-29 17:46,-112.2951,33.5269,69.80,32.00,24.59,0.00,0.00,0.00,30.10,M,10.00,M,SCT,BKN,M,M,17000.00,21000.00,M,M,M,M,M,M,M,M,M,69.80,KGEU 291746Z 00000KT 10SM SCT170 BKN210 21/00 A3010
GEU,2017-11-29 18:51,-112.2951,33.5269,71.60,32.00,23.13,0.00,0.00,0.00,30.09,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,71.60,KGEU 291851Z 00000KT 10SM SCT150 BKN200 22/00 A3009
GEU,2017-11-29 19:51,-112.2951,33.5269,71.60,32.00,23.13,0.00,0.00,0.00,30.06,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,71.60,KGEU 291951Z 00000KT 10SM SCT150 BKN200 22/00 A3006
GEU,2017-11-29 20:53,-112.2951,33.5269,73.40,32.00,21.76,0.00,0.00,0.00,30.05,M,10.00,M,SCT,BKN,OVC,M,15000.00,20000.00,24000.00,M,M,M,M,M,M,M,M,73.40,KGEU 292053Z 00000KT 10SM SCT150 BKN200 OVC240 23/00 A3005
GEU,2017-11-29 21:53,-112.2951,33.5269,75.20,32.00,20.49,0.00,0.00,0.00,30.03,M,10.00,M,SCT,BKN,OVC,M,15000.00,20000.00,24000.00,M,M,M,M,M,M,M,M,75.20,KGEU 292153Z 00000KT 10SM SCT150 BKN200 OVC240 24/00 A3003
GEU,2017-11-29 22:47,-112.2951,33.5269,75.20,32.00,20.49,0.00,0.00,0.00,30.03,M,10.00,M,BKN,OVC,M,M,20000.00,24000.00,M,M,M,M,M,M,M,M,M,75.20,KGEU 292247Z 00000KT 10SM BKN200 OVC240 24/00 A3003
GEU,2017-11-29 23:55,-112.2951,33.5269,71.60,35.60,26.71,0.00,0.00,0.00,30.03,M,10.00,M,BKN,OVC,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,71.60,KGEU 292355Z 00000KT 10SM BKN200 OVC250 22/02 A3003
GEU,2017-11-30 01:49,-112.2951,33.5269,68.00,42.80,40.00,0.00,0.00,0.00,30.04,M,10.00,M,BKN,OVC,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,68.00,KGEU 300149Z 00000KT 10SM BKN200 OVC250 20/06 A3004
GEU,2017-11-30 02:50,-112.2951,33.5269,69.80,32.00,24.59,0.00,0.00,0.00,30.06,M,10.00,M,BKN,OVC,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,69.80,KGEU 300250Z 00000KT 10SM BKN200 OVC250 21/00 A3006 RMK LAST
GEU,2017-11-30 12:53,-112.2951,33.5269,60.80,33.80,36.16,0.00,0.00,0.00,30.07,M,10.00,M,BKN,OVC,M,M,17000.00,20000.00,M,M,M,M,M,M,M,M,M,60.80,KGEU 301253Z 00000KT 10SM BKN170 OVC200 16/01 A3007 RMK FIRST
GEU,2017-11-30 13:48,-112.2951,33.5269,60.80,32.00,33.64,0.00,0.00,0.00,30.08,M,10.00,M,BKN,OVC,M,M,14000.00,19000.00,M,M,M,M,M,M,M,M,M,60.80,KGEU 301348Z 00000KT 10SM BKN140 OVC190 16/00 A3008
GEU,2017-11-30 14:49,-112.2951,33.5269,60.80,32.00,33.64,0.00,0.00,0.00,30.09,M,10.00,M,BKN,OVC,M,M,14000.00,19000.00,M,M,M,M,M,M,M,M,M,60.80,KGEU 301449Z 00000KT 10SM BKN140 OVC190 16/00 A3009
GEU,2017-11-30 15:50,-112.2951,33.5269,62.60,33.80,33.93,0.00,0.00,0.00,30.11,M,10.00,M,BKN,OVC,M,M,14000.00,19000.00,M,M,M,M,M,M,M,M,M,62.60,KGEU 301550Z 00000KT 10SM BKN140 OVC190 17/01 A3011
GEU,2017-11-30 16:50,-112.2951,33.5269,69.80,35.60,28.39,0.00,0.00,0.00,30.11,M,10.00,M,BKN,OVC,M,M,14000.00,19000.00,M,M,M,M,M,M,M,M,M,69.80,KGEU 301650Z 00000KT 10SM BKN140 OVC190 21/02 A3011
GEU,2017-11-30 17:50,-112.2951,33.5269,71.60,33.80,24.86,0.00,0.00,0.00,30.10,M,10.00,M,BKN,OVC,M,M,14000.00,19000.00,M,M,M,M,M,M,M,M,M,71.60,KGEU 301750Z 00000KT 10SM BKN140 OVC190 22/01 A3010
GEU,2017-11-30 18:48,-112.2951,33.5269,71.60,32.00,23.13,0.00,0.00,0.00,30.09,M,10.00,M,SCT,BKN,OVC,M,12000.00,15000.00,20000.00,M,M,M,M,M,M,M,M,71.60,KGEU 301848Z 00000KT 10SM SCT120 BKN150 OVC200 22/00 A3009
GEU,2017-11-30 19:49,-112.2951,33.5269,73.40,33.80,23.39,0.00,0.00,0.00,30.06,M,10.00,M,SCT,BKN,OVC,M,12000.00,15000.00,20000.00,M,M,M,M,M,M,M,M,73.40,KGEU 301949Z 00000KT 10SM SCT120 BKN150 OVC200 23/01 A3006
GEU,2017-11-30 20:50,-112.2951,33.5269,73.40,33.80,23.39,0.00,0.00,0.00,30.03,M,10.00,M,SCT,BKN,OVC,M,12000.00,15000.00,20000.00,M,M,M,M,M,M,M,M,73.40,KGEU 302050Z 00000KT 10SM SCT120 BKN150 OVC200 23/01 A3003
GEU,2017-11-30 21:53,-112.2951,33.5269,75.20,32.00,20.49,0.00,0.00,0.00,30.01,M,10.00,M,BKN,OVC,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,75.20,KGEU 302153Z 00000KT 10SM BKN150 OVC200 24/00 A3001
GEU,2017-11-30 22:50,-112.2951,33.5269,75.20,37.40,25.40,0.00,0.00,0.00,30.02,M,10.00,M,BKN,OVC,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,75.20,KGEU 302250Z 00000KT 10SM BKN150 OVC200 24/03 A3002
GEU,2017-11-30 23:47,-112.2951,33.5269,73.40,37.40,26.98,0.00,0.00,0.00,30.02,M,10.00,M,BKN,OVC,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,73.40,KGEU 302347Z 00000KT 10SM BKN150 OVC200 23/03 A3002
GEU,2017-12-01 00:48,-112.2951,33.5269,69.80,39.20,32.72,0.00,0.00,0.00,30.01,M,10.00,M,FEW,SCT,OVC,M,11000.00,18000.00,22000.00,M,M,M,M,M,M,M,M,69.80,KGEU 010048Z 00000KT 10SM FEW110 SCT180 OVC220 21/04 A3001
GEU,2017-12-01 01:50,-112.2951,33.5269,69.80,37.40,30.49,0.00,0.00,0.00,30.01,M,10.00,M,FEW,SCT,OVC,M,11000.00,18000.00,22000.00,M,M,M,M,M,M,M,M,69.80,KGEU 010150Z 00000KT 10SM FEW110 SCT180 OVC220 21/03 A3001
GEU,2017-12-01 02:47,-112.2951,33.5269,68.00,35.60,30.20,0.00,0.00,0.00,30.02,M,10.00,M,FEW,SCT,OVC,M,11000.00,18000.00,22000.00,M,M,M,M,M,M,M,M,68.00,KGEU 010247Z 00000KT 10SM FEW110 SCT180 OVC220 20/02 A3002 RMK LAST
GEU,2017-12-01 12:51,-112.2951,33.5269,57.20,39.20,50.91,0.00,0.00,0.00,29.99,M,10.00,M,BKN,OVC,M,M,13000.00,19000.00,M,M,M,M,M,M,M,M,M,57.20,KGEU 011251Z 00000KT 10SM BKN130 OVC190 14/04 A2999 RMK FIRST
GEU,2017-12-01 13:49,-112.2951,33.5269,57.20,35.60,44.19,0.00,0.00,0.00,30.00,M,10.00,M,BKN,OVC,M,M,14000.00,19000.00,M,M,M,M,M,M,M,M,M,57.20,KGEU 011349Z 00000KT 10SM BKN140 OVC190 14/02 A3000
GEU,2017-12-01 14:51,-112.2951,33.5269,57.20,37.40,47.44,0.00,0.00,0.00,30.02,M,10.00,M,BKN,OVC,M,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,57.20,KGEU 011451Z 00000KT 10SM BKN140 OVC200 14/03 A3002
GEU,2017-12-01 15:51,-112.2951,33.5269,60.80,41.00,48.00,0.00,0.00,0.00,30.02,M,10.00,M,SCT,OVC,M,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,60.80,KGEU 011551Z 00000KT 10SM SCT140 OVC200 16/05 A3002
GEU,2017-12-01 16:53,-112.2951,33.5269,64.40,41.00,42.28,0.00,0.00,0.00,30.03,M,10.00,M,FEW,SCT,M,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,64.40,KGEU 011653Z 00000KT 10SM FEW140 SCT200 18/05 A3003
GEU,2017-12-01 17:56,-112.2951,33.5269,71.60,39.20,30.77,0.00,0.00,0.00,30.04,M,10.00,M,FEW,SCT,M,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,71.60,KGEU 011756Z 00000KT 10SM FEW140 SCT200 22/04 A3004
GEU,2017-12-01 18:51,-112.2951,33.5269,M,M,M,0.00,0.00,0.00,30.02,M,10.00,M,FEW,SCT,BKN,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KGEU 011851Z 00000KT 10SM FEW140 SCT200 BKN 250 23/04 A3002
GEU,2017-12-01 19:50,-112.2951,33.5269,M,M,M,0.00,0.00,0.00,29.99,M,10.00,M,FEW,SCT,BKN,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KGEU 011950Z 00000KT 10SM FEW140 SCT200 BKN 250 25/03 A2999
GEU,2017-12-01 21:02,-112.2951,33.5269,M,M,M,0.00,0.00,0.00,29.97,M,10.00,M,FEW,SCT,BKN,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KGEU 012102Z 00000KT 10SM FEW140 SCT200 BKN 250 26/02 A2997
GEU,2017-12-01 22:47,-112.2951,33.5269,M,M,M,0.00,0.00,0.00,29.96,M,10.00,M,FEW,SCT,BKN,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KGEU 012247Z 00000KT 10SM FEW140 SCT200 BKN 250 26/01 A2996
GEU,2017-12-01 23:47,-112.2951,33.5269,M,M,M,0.00,0.00,0.00,29.96,M,10.00,M,FEW,SCT,BKN,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KGEU 012347Z 00000KT 10SM FEW140 SCT200 BKN 250 24/03 A2996
GEU,2017-12-02 00:47,-112.2951,33.5269,M,M,M,0.00,0.00,0.00,29.97,M,10.00,M,FEW,SCT,BKN,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,M,KGEU 020047Z 00000KT 10SM FEW140 SCT200 BKN 250 23/06 A2997
GEU,2017-12-02 01:47,-112.2951,33.5269,M,M,M,0.00,0.00,0.00,29.98,M,10.00,M,SCT,BKN,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,KGEU 020147Z 00000KT 10SM SCT200 BKN 250 20/03 A2998
GEU,2017-12-02 02:50,-112.2951,33.5269,M,M,M,0.00,0.00,0.00,29.99,M,10.00,M,SCT,BKN,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,M,KGEU 020250Z 00000KT 10SM SCT200 BKN 250 19/03 A2999 RMK LAST
GEU,2017-12-02 13:49,-112.2951,33.5269,57.20,35.60,44.19,300.00,6.00,0.00,30.03,M,10.00,M,SCT,BKN,M,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,57.20,KGEU 021349Z 30006KT 10SM SCT140 BKN200 14/02 A3003 RMK FIRST
GEU,2017-12-02 14:53,-112.2951,33.5269,57.20,35.60,44.19,300.00,5.00,0.00,30.04,M,10.00,M,SCT,BKN,M,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,57.20,KGEU 021453Z 30005KT 10SM SCT140 BKN200 14/02 A3004
GEU,2017-12-02 15:55,-112.2951,33.5269,62.60,37.40,39.14,200.00,7.00,0.00,30.05,M,10.00,15.00,SCT,BKN,M,M,14000.00,20000.00,M,M,M,M,M,M,M,M,M,62.60,KGEU 021555Z 20007G15KT 10SM SCT140 BKN200 17/03 A3005
GEU,2017-12-02 16:52,-112.2951,33.5269,64.40,35.60,34.22,0.00,0.00,0.00,30.06,M,10.00,M,SCT,BKN,BKN,M,13000.00,18000.00,22000.00,M,M,M,M,M,M,M,M,64.40,KGEU 021652Z 00000KT 10SM SCT130 BKN180 BKN220 18/02 A3006
GEU,2017-12-02 17:54,-112.2951,33.5269,68.00,35.60,30.20,0.00,0.00,0.00,30.05,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,68.00,KGEU 021754Z 00000KT 10SM SCT150 BKN200 20/02 A3005
GEU,2017-12-02 18:52,-112.2951,33.5269,73.40,37.40,26.98,0.00,0.00,0.00,30.03,M,10.00,M,SCT,SCT,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,73.40,KGEU 021852Z 00000KT 10SM SCT150 SCT200 23/03 A3003
GEU,2017-12-02 19:52,-112.2951,33.5269,78.80,35.60,21.00,0.00,0.00,0.00,30.00,M,10.00,M,SCT,SCT,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,78.80,KGEU 021952Z 00000KT 10SM SCT150 SCT200 26/02 A3000
GEU,2017-12-02 20:47,-112.2951,33.5269,80.60,37.40,21.25,0.00,0.00,0.00,29.98,M,10.00,M,FEW,SCT,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,80.60,KGEU 022047Z 00000KT 10SM FEW150 SCT200 27/03 A2998
GEU,2017-12-02 21:50,-112.2951,33.5269,82.40,37.40,20.04,0.00,0.00,0.00,29.95,M,10.00,M,FEW,SCT,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,82.40,KGEU 022150Z 00000KT 10SM FEW150 SCT200 28/03 A2995
GEU,2017-12-02 22:47,-112.2951,33.5269,82.40,37.40,20.04,0.00,0.00,0.00,29.95,M,10.00,M,FEW,SCT,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,82.40,KGEU 022247Z 00000KT 10SM FEW150 SCT200 28/03 A2995
GEU,2017-12-02 23:47,-112.2951,33.5269,80.60,39.20,22.81,0.00,0.00,0.00,29.95,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,80.60,KGEU 022347Z 00000KT 10SM SCT150 BKN200 27/04 A2995
GEU,2017-12-03 00:47,-112.2951,33.5269,78.80,37.40,22.54,0.00,0.00,0.00,29.95,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,78.80,KGEU 030047Z 00000KT 10SM SCT150 BKN200 26/03 A2995
GEU,2017-12-03 01:47,-112.2951,33.5269,73.40,41.00,31.05,0.00,0.00,0.00,29.96,M,10.00,M,FEW,FEW,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,73.40,KGEU 030147Z 00000KT 10SM FEW150 FEW200 23/05 A2996
GEU,2017-12-03 13:48,-112.2951,33.5269,55.40,39.20,54.34,0.00,0.00,0.00,29.99,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,55.40,KGEU 031348Z 00000KT 10SM FEW200 13/04 A2999 RMK FIRST
GEU,2017-12-03 14:51,-112.2951,33.5269,55.40,39.20,54.34,0.00,0.00,0.00,30.00,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,55.40,KGEU 031451Z 00000KT 10SM FEW200 13/04 A3000
GEU,2017-12-03 15:47,-112.2951,33.5269,57.20,39.20,50.91,0.00,0.00,0.00,30.01,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,57.20,KGEU 031547Z 00000KT 10SM SCT200 14/04 A3001
GEU,2017-12-03 16:50,-112.2951,33.5269,64.40,39.20,39.43,0.00,0.00,0.00,30.02,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,64.40,KGEU 031650Z 00000KT 10SM SCT200 18/04 A3002
GEU,2017-12-03 17:50,-112.2951,33.5269,68.00,37.40,32.43,0.00,0.00,0.00,30.02,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,68.00,KGEU 031750Z 00000KT 10SM SCT200 20/03 A3002
GEU,2017-12-03 18:53,-112.2951,33.5269,71.60,39.20,30.77,0.00,0.00,0.00,29.98,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,71.60,KGEU 031853Z 00000KT 10SM SCT200 22/04 A2998
GEU,2017-12-03 19:55,-112.2951,33.5269,77.00,39.20,25.67,0.00,0.00,0.00,29.93,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,77.00,KGEU 031955Z 00000KT 10SM SCT200 25/04 A2993
GEU,2017-12-03 21:47,-112.2951,33.5269,80.60,39.20,22.81,0.00,0.00,0.00,29.98,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,80.60,KGEU 032147Z 00000KT 10SM SCT200 27/04 A2998
GEU,2017-12-03 22:47,-112.2951,33.5269,80.60,39.20,22.81,0.00,0.00,0.00,29.87,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,80.60,KGEU 032247Z 00000KT 10SM SCT200 BKN250 27/04 A2987
GEU,2017-12-03 23:47,-112.2951,33.5269,78.80,39.20,24.19,0.00,0.00,0.00,29.86,M,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,78.80,KGEU 032347Z 00000KT 10SM SCT200 BKN250 26/04 A2986
