#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-06-16 00:00:00+00:00 2018-09-15 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CHD,2017-12-20 23:47,-111.8100,33.2700,66.20,35.60,32.14,180.00,6.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCHD 202347Z 18006KT 10SM CLR 19/02 A2995
CHD,2017-12-21 00:47,-111.8100,33.2700,64.40,35.60,34.22,180.00,5.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCHD 210047Z 18005KT 10SM CLR 18/02 A2993
CHD,2017-12-21 01:47,-111.8100,33.2700,60.80,39.20,44.76,180.00,3.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KCHD 210147Z 18003KT 10SM CLR 16/04 A2991
CHD,2017-12-21 02:47,-111.8100,33.2700,57.20,39.20,50.91,0.00,0.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KCHD 210247Z 00000KT 10SM CLR 14/04 A2989
CHD,2017-12-21 03:47,-111.8100,33.2700,53.60,39.20,58.02,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KCHD 210347Z 00000KT 10SM CLR 12/04 A2988 RMK LAST
CHD,2017-12-21 12:47,-111.8100,33.2700,51.80,30.20,43.32,0.00,0.00,0.00,29.93,M,10.00,M,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,51.80,KCHD 211247Z 00000KT 10SM BKN060 11/M01 A2993
CHD,2017-12-21 13:47,-111.8100,33.2700,50.00,23.00,34.39,290.00,8.00,0.00,29.95,M,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,46.29,KCHD 211347Z 29008KT 10SM FEW060 10/M05 A2995
CHD,2017-12-21 14:47,-111.8100,33.2700,46.40,24.80,42.44,190.00,5.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,KCHD 211447Z 19005KT 10SM CLR 08/M04 A2998
CHD,2017-12-21 15:47,-111.8100,33.2700,46.40,26.60,45.73,230.00,5.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,KCHD 211547Z 23005KT 10SM CLR 08/M03 A3000
CHD,2017-12-21 16:47,-111.8100,33.2700,51.80,23.00,32.17,240.00,9.00,0.00,30.01,M,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,51.80,KCHD 211647Z 24009KT 10SM FEW070 11/M05 A3001
CHD,2017-12-21 17:55,-111.8100,33.2700,53.60,23.00,30.11,240.00,9.00,0.00,30.02,M,10.00,M,FEW,FEW,M,M,7000.00,20000.00,M,M,M,M,M,M,M,M,M,53.60,KCHD 211755Z 24009KT 10SM FEW070 FEW200 12/M05 A3002
CHD,2017-12-21 18:47,-111.8100,33.2700,53.60,21.20,27.91,270.00,12.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KCHD 211847Z 27012KT 10SM CLR 12/M06 A3001
CHD,2017-12-21 19:47,-111.8100,33.2700,53.60,17.60,23.93,260.00,14.00,0.00,29.99,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KCHD 211947Z 26014G20KT 10SM CLR 12/M08 A2999
CHD,2017-12-21 20:47,-111.8100,33.2700,55.40,15.80,20.73,240.00,17.00,0.00,29.98,M,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCHD 212047Z 24017G22KT 10SM CLR 13/M09 A2998
CHD,2017-12-21 21:47,-111.8100,33.2700,55.40,14.00,19.16,280.00,15.00,0.00,29.98,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCHD 212147Z 28015G20KT 10SM CLR 13/M10 A2998
CHD,2017-12-21 22:47,-111.8100,33.2700,55.40,12.20,17.70,270.00,15.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCHD 212247Z 27015KT 10SM CLR 13/M11 A2998
CHD,2017-12-21 23:47,-111.8100,33.2700,53.60,10.40,17.45,250.00,13.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KCHD 212347Z 25013KT 10SM CLR 12/M12 A2999
CHD,2017-12-22 00:47,-111.8100,33.2700,51.80,10.40,18.64,260.00,12.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KCHD 220047Z 26012KT 10SM CLR 11/M12 A3002
CHD,2017-12-22 01:47,-111.8100,33.2700,48.20,12.20,23.09,250.00,10.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.28,KCHD 220147Z 25010KT 10SM CLR 09/M11 A3004
CHD,2017-12-22 02:47,-111.8100,33.2700,46.40,14.00,26.75,260.00,6.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,KCHD 220247Z 26006KT 10SM CLR 08/M10 A3005
CHD,2017-12-22 03:47,-111.8100,33.2700,46.40,14.00,26.75,280.00,5.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,KCHD 220347Z 28005KT 10SM CLR 08/M10 A3007 RMK LAST
CHD,2017-12-22 12:47,-111.8100,33.2700,30.20,21.20,68.83,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.20,KCHD 221247Z 00000KT 10SM CLR M01/M06 A3020
CHD,2017-12-22 13:47,-111.8100,33.2700,32.00,17.60,54.87,120.00,3.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.69,KCHD 221347Z 12003KT 10SM CLR 00/M08 A3023
CHD,2017-12-22 14:47,-111.8100,33.2700,32.00,19.40,59.27,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,KCHD 221447Z 00000KT 10SM CLR 00/M07 A3026
CHD,2017-12-22 15:47,-111.8100,33.2700,35.60,17.60,47.51,0.00,0.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,KCHD 221547Z 00000KT 10SM CLR 02/M08 A3029
CHD,2017-12-22 16:47,-111.8100,33.2700,39.20,19.40,44.55,0.00,0.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,KCHD 221647Z 00000KT 10SM CLR 04/M07 A3033
CHD,2017-12-22 17:47,-111.8100,33.2700,46.40,15.80,28.93,M,4.00,0.00,30.34,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,KCHD 221747Z VRB04KT 10SM CLR 08/M09 A3034
CHD,2017-12-22 18:47,-111.8100,33.2700,50.00,15.80,25.28,50.00,3.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,49.27,KCHD 221847Z 05003KT 10SM CLR 10/M09 A3032
CHD,2017-12-22 19:47,-111.8100,33.2700,53.60,15.80,22.13,0.00,0.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KCHD 221947Z 00000KT 10SM CLR 12/M09 A3030
CHD,2017-12-22 20:47,-111.8100,33.2700,53.60,15.80,22.13,270.00,4.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KCHD 222047Z 27004KT 10SM CLR 12/M09 A3029
CHD,2017-12-22 21:47,-111.8100,33.2700,55.40,17.60,22.41,M,4.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCHD 222147Z VRB04KT 10SM CLR 13/M08 A3026
CHD,2017-12-22 22:47,-111.8100,33.2700,55.40,17.60,22.41,260.00,5.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCHD 222247Z 26005KT 10SM CLR 13/M08 A3025
CHD,2017-12-22 23:47,-111.8100,33.2700,55.40,17.60,22.41,250.00,5.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCHD 222347Z 25005KT 10SM CLR 13/M08 A3026
CHD,2017-12-23 00:47,-111.8100,33.2700,51.80,21.20,29.82,230.00,4.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KCHD 230047Z 23004KT 10SM CLR 11/M06 A3026
CHD,2017-12-23 01:47,-111.8100,33.2700,50.00,23.00,34.39,M,4.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.44,KCHD 230147Z VRB04KT 10SM CLR 10/M05 A3026
CHD,2017-12-23 02:47,-111.8100,33.2700,46.40,23.00,39.36,M,4.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,KCHD 230247Z VRB04KT 10SM CLR 08/M05 A3027
CHD,2017-12-23 04:00,-111.8100,33.2700,44.60,24.80,45.44,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,KCHD 230400Z 00000KT 10SM CLR 07/M04 A3028 RMK LAST
CHD,2017-12-23 12:47,-111.8100,33.2700,35.60,23.00,59.79,60.00,4.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.62,KCHD 231247Z 06004KT 10SM CLR 02/M05 A3026
CHD,2017-12-23 13:47,-111.8100,33.2700,35.60,24.80,64.46,0.00,0.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,KCHD 231347Z 00000KT 10SM CLR 02/M04 A3027
CHD,2017-12-23 14:47,-111.8100,33.2700,35.60,24.80,64.46,0.00,0.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,KCHD 231447Z 00000KT 10SM CLR 02/M04 A3027
CHD,2017-12-23 15:47,-111.8100,33.2700,37.40,28.40,69.67,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,KCHD 231547Z 00000KT 10SM CLR 03/M02 A3026
CHD,2017-12-23 16:47,-111.8100,33.2700,42.80,24.80,48.67,M,4.00,0.00,30.29,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,40.03,KCHD 231647Z VRB04KT 10SM BKN200 06/M04 A3029
CHD,2017-12-23 17:47,-111.8100,33.2700,46.40,24.80,42.44,0.00,0.00,0.00,30.28,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,46.40,KCHD 231747Z 00000KT 10SM BKN200 08/M04 A3028
CHD,2017-12-23 18:47,-111.8100,33.2700,51.80,24.80,34.69,0.00,0.00,0.00,30.24,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,51.80,KCHD 231847Z 00000KT 10SM BKN200 11/M04 A3024
CHD,2017-12-23 19:47,-111.8100,33.2700,53.60,23.00,30.11,M,4.00,0.00,30.20,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,53.60,KCHD 231947Z VRB04KT 10SM BKN200 12/M05 A3020
CHD,2017-12-23 20:53,-111.8100,33.2700,53.60,23.00,30.11,0.00,0.00,0.00,30.17,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,53.60,KCHD 232053Z 00000KT 10SM BKN200 12/M05 A3017
CHD,2017-12-23 21:47,-111.8100,33.2700,59.00,24.80,26.70,0.00,0.00,0.00,30.16,M,10.00,M,OVC,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,59.00,KCHD 232147Z 00000KT 10SM OVC200 15/M04 A3016
CHD,2017-12-23 22:47,-111.8100,33.2700,59.00,26.60,28.77,240.00,5.00,0.00,30.15,M,10.00,M,BKN,OVC,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,59.00,KCHD 232247Z 24005KT 10SM BKN150 OVC250 15/M03 A3015
CHD,2017-12-23 23:47,-111.8100,33.2700,57.20,26.60,30.69,240.00,5.00,0.00,30.15,M,10.00,M,BKN,BKN,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,57.20,KCHD 232347Z 24005KT 10SM BKN150 BKN250 14/M03 A3015
CHD,2017-12-24 00:47,-111.8100,33.2700,53.60,37.40,54.07,190.00,5.00,0.00,30.14,M,10.00,M,BKN,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,53.60,KCHD 240047Z 19005KT 10SM BKN150 BKN200 12/03 A3014
CHD,2017-12-24 01:47,-111.8100,33.2700,50.00,28.40,43.03,180.00,4.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.44,KCHD 240147Z 18004KT 10SM CLR 10/M02 A3015
CHD,2017-12-24 02:47,-111.8100,33.2700,50.00,28.40,43.03,0.00,0.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KCHD 240247Z 00000KT 10SM CLR 10/M02 A3016
CHD,2017-12-24 03:47,-111.8100,33.2700,46.40,28.40,49.24,0.00,0.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KCHD 240347Z 00000KT 10SM CLR 08/M02 A3017 RMK LAST
CHD,2017-12-24 12:47,-111.8100,33.2700,37.40,28.40,69.67,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,KCHD 241247Z 00000KT 10SM CLR 03/M02 A3020
CHD,2017-12-24 13:47,-111.8100,33.2700,35.60,30.20,80.51,0.00,0.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,KCHD 241347Z 00000KT 10SM CLR 02/M01 A3021
CHD,2017-12-24 14:47,-111.8100,33.2700,35.60,30.20,80.51,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,KCHD 241447Z 00000KT 10SM CLR 02/M01 A3022
CHD,2017-12-24 15:47,-111.8100,33.2700,41.00,32.00,70.08,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KCHD 241547Z 00000KT 10SM CLR 05/00 A3022
CHD,2017-12-24 16:47,-111.8100,33.2700,46.40,30.20,53.00,0.00,0.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,KCHD 241647Z 00000KT 10SM CLR 08/M01 A3023
CHD,2017-12-24 17:47,-111.8100,33.2700,50.00,28.40,43.03,M,4.00,0.00,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.44,KCHD 241747Z VRB04KT 10SM CLR 10/M02 A3024
CHD,2017-12-24 19:47,-111.8100,33.2700,60.80,24.80,25.04,270.00,4.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KCHD 241947Z 27004KT 10SM CLR 16/M04 A3016
CHD,2017-12-24 20:47,-111.8100,33.2700,60.80,24.80,25.04,250.00,4.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KCHD 242047Z 25004KT 10SM CLR 16/M04 A3012
CHD,2017-12-24 21:47,-111.8100,33.2700,66.20,21.20,17.81,260.00,5.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCHD 242147Z 26005KT 10SM CLR 19/M06 A3011
CHD,2017-12-24 22:47,-111.8100,33.2700,68.00,17.60,14.35,260.00,5.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCHD 242247Z 26005KT 10SM CLR 20/M08 A3010
CHD,2017-12-24 23:47,-111.8100,33.2700,66.20,23.00,19.22,260.00,5.00,0.00,30.10,M,10.00,M,SCT,BKN,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,66.20,KCHD 242347Z 26005KT 10SM SCT150 BKN250 19/M05 A3010
CHD,2017-12-25 00:47,-111.8100,33.2700,64.40,23.00,20.46,260.00,4.00,0.00,30.10,M,10.00,M,SCT,BKN,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,64.40,KCHD 250047Z 26004KT 10SM SCT150 BKN250 18/M05 A3010
CHD,2017-12-25 01:47,-111.8100,33.2700,59.00,24.80,26.70,0.00,0.00,0.00,30.11,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,59.00,KCHD 250147Z 00000KT 10SM BKN200 15/M04 A3011
CHD,2017-12-25 03:47,-111.8100,33.2700,50.00,32.00,49.81,0.00,0.00,0.00,30.11,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,50.00,KCHD 250347Z 00000KT 10SM SCT200 10/00 A3011 RMK LAST
CHD,2017-12-25 12:47,-111.8100,33.2700,39.20,28.40,64.93,0.00,0.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,KCHD 251247Z 00000KT 10SM CLR 04/M02 A3010
CHD,2017-12-25 13:47,-111.8100,33.2700,41.00,26.60,56.22,0.00,0.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KCHD 251347Z 00000KT 10SM CLR 05/M03 A3012
CHD,2017-12-25 14:47,-111.8100,33.2700,39.20,26.60,60.29,120.00,3.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,KCHD 251447Z 12003KT 10SM CLR 04/M03 A3014
CHD,2017-12-25 15:47,-111.8100,33.2700,42.80,28.40,56.48,150.00,3.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,KCHD 251547Z 15003KT 10SM CLR 06/M02 A3014
CHD,2017-12-25 16:47,-111.8100,33.2700,50.00,28.40,43.03,0.00,0.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KCHD 251647Z 00000KT 10SM CLR 10/M02 A3016
CHD,2017-12-25 17:47,-111.8100,33.2700,55.40,26.60,32.76,0.00,0.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCHD 251747Z 00000KT 10SM CLR 13/M03 A3015
CHD,2017-12-25 18:47,-111.8100,33.2700,M,M,M,240.00,4.00,0.00,30.13,M,10.00,M,CLR,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,KCHD 251847Z 24004KT 10SM CLR BKN200 A3013
CHD,2017-12-25 19:47,-111.8100,33.2700,64.40,23.00,20.46,190.00,6.00,0.00,30.09,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,64.40,KCHD 251947Z 19006KT 10SM BKN200 18/M05 A3009
CHD,2017-12-25 21:47,-111.8100,33.2700,64.40,24.80,22.06,M,5.00,0.00,30.05,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,64.40,KCHD 252147Z VRB05KT 10SM BKN200 18/M04 A3005
CHD,2017-12-25 22:47,-111.8100,33.2700,64.40,26.60,23.77,340.00,5.00,0.00,30.05,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,64.40,KCHD 252247Z 34005KT 10SM BKN200 18/M03 A3005
CHD,2017-12-25 23:47,-111.8100,33.2700,64.40,26.60,23.77,360.00,3.00,0.00,30.05,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,64.40,KCHD 252347Z 36003KT 10SM BKN200 18/M03 A3005
CHD,2017-12-26 00:47,-111.8100,33.2700,60.80,26.60,26.98,0.00,0.00,0.00,30.05,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,60.80,KCHD 260047Z 00000KT 10SM SCT150 BKN200 16/M03 A3005
CHD,2017-12-26 01:47,-111.8100,33.2700,55.40,28.40,35.28,0.00,0.00,0.00,30.07,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,55.40,KCHD 260147Z 00000KT 10SM SCT150 BKN200 13/M02 A3007
CHD,2017-12-26 02:47,-111.8100,33.2700,53.60,30.20,40.54,0.00,0.00,0.00,30.06,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,53.60,KCHD 260247Z 00000KT 10SM SCT150 BKN200 12/M01 A3006
CHD,2017-12-26 03:47,-111.8100,33.2700,50.00,30.20,46.31,0.00,0.00,0.00,30.07,M,10.00,M,SCT,BKN,M,M,15000.00,20000.00,M,M,M,M,M,M,M,M,M,50.00,KCHD 260347Z 00000KT 10SM SCT150 BKN200 10/M01 A3007 RMK LAST
CHD,2017-12-26 12:47,-111.8100,33.2700,39.20,23.00,51.89,0.00,0.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,KCHD 261247Z 00000KT 10SM CLR 04/M05 A3010
CHD,2017-12-26 13:47,-111.8100,33.2700,39.20,23.00,51.89,0.00,0.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,KCHD 261347Z 00000KT 10SM CLR 04/M05 A3012
CHD,2017-12-26 14:47,-111.8100,33.2700,37.40,26.60,64.70,0.00,0.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,KCHD 261447Z 00000KT 10SM CLR 03/M03 A3014
CHD,2017-12-26 15:47,-111.8100,33.2700,42.80,26.60,52.45,0.00,0.00,0.00,30.15,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,42.80,KCHD 261547Z 00000KT 10SM SCT110 06/M03 A3015
CHD,2017-12-26 16:50,-111.8100,33.2700,51.80,26.60,37.38,0.00,0.00,0.00,30.17,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,51.80,KCHD 261650Z 00000KT 10SM SCT110 11/M03 A3017
CHD,2017-12-26 17:47,-111.8100,33.2700,57.20,24.80,28.48,0.00,0.00,0.00,30.17,M,10.00,M,SCT,SCT,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,57.20,KCHD 261747Z 00000KT 10SM SCT150 SCT250 14/M04 A3017
CHD,2017-12-26 18:47,-111.8100,33.2700,60.80,23.00,23.23,M,4.00,0.00,30.15,M,10.00,M,SCT,SCT,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,60.80,KCHD 261847Z VRB04KT 10SM SCT150 SCT250 16/M05 A3015
CHD,2017-12-26 19:47,-111.8100,33.2700,64.40,21.20,18.96,0.00,0.00,0.00,30.11,M,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.40,KCHD 261947Z 00000KT 10SM SCT250 18/M06 A3011
CHD,2017-12-26 20:47,-111.8100,33.2700,66.20,21.20,17.81,0.00,0.00,0.00,30.09,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,66.20,KCHD 262047Z 00000KT 10SM SCT200 19/M06 A3009
CHD,2017-12-26 21:47,-111.8100,33.2700,66.20,24.80,20.72,0.00,0.00,0.00,30.08,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,66.20,KCHD 262147Z 00000KT 10SM SCT200 19/M04 A3008
CHD,2017-12-26 22:47,-111.8100,33.2700,68.00,21.20,16.74,M,4.00,0.00,30.08,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,68.00,KCHD 262247Z VRB04KT 10SM SCT200 20/M06 A3008
CHD,2017-12-26 23:47,-111.8100,33.2700,64.40,26.60,23.77,0.00,0.00,0.00,30.08,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,64.40,KCHD 262347Z 00000KT 10SM BKN200 18/M03 A3008
CHD,2017-12-27 00:47,-111.8100,33.2700,62.60,28.40,27.27,0.00,0.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCHD 270047Z 00000KT 10SM CLR 17/M02 A3008
CHD,2017-12-27 01:47,-111.8100,33.2700,59.00,28.40,30.98,0.00,0.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KCHD 270147Z 00000KT 10SM CLR 15/M02 A3010
CHD,2017-12-27 02:47,-111.8100,33.2700,57.20,28.40,33.05,0.00,0.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KCHD 270247Z 00000KT 10SM CLR 14/M02 A3011
CHD,2017-12-27 03:47,-111.8100,33.2700,55.40,30.20,37.97,0.00,0.00,0.00,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCHD 270347Z 00000KT 10SM CLR 13/M01 A3013 RMK LAST
CHD,2017-12-27 12:47,-111.8100,33.2700,42.80,28.40,56.48,0.00,0.00,0.00,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KCHD 271247Z 00000KT 10SM CLR 06/M02 A3016
CHD,2017-12-27 13:47,-111.8100,33.2700,42.80,26.60,52.45,30.00,3.00,0.00,30.17,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,41.03,KCHD 271347Z 03003KT 10SM BKN200 06/M03 A3017
CHD,2017-12-27 14:47,-111.8100,33.2700,42.80,23.00,45.14,50.00,3.00,0.00,30.18,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,41.03,KCHD 271447Z 05003KT 10SM BKN200 06/M05 A3018
CHD,2017-12-27 15:47,-111.8100,33.2700,44.60,24.80,45.44,0.00,0.00,0.00,30.20,M,10.00,M,BKN,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,44.60,KCHD 271547Z 00000KT 10SM BKN200 07/M04 A3020
CHD,2017-12-27 16:47,-111.8100,33.2700,51.80,23.00,32.17,0.00,0.00,0.00,30.22,M,10.00,M,FEW,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,51.80,KCHD 271647Z 00000KT 10SM FEW200 BKN250 11/M05 A3022
